Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-01-02 00:00:00-05:00,36.94446559968314,37.88900903303251,36.78704108753549,37.66718292236328,148158800,0.0,0.0
2019-01-03 00:00:00-05:00,34.342195333286476,34.75722249192253,33.86992555934584,33.915245056152344,365248800,0.0,0.0
2019-01-04 00:00:00-05:00,34.473394125186296,35.43224829276365,34.2992750451496,35.363075256347656,234428400,0.0,0.0
2019-01-07 00:00:00-05:00,35.46802473744808,35.499033590805276,34.800166098962414,35.28436279296875,219111200,0.0,0.0
2019-01-08 00:00:00-05:00,35.673156691404685,36.212215823587805,35.42509675519286,35.95699691772461,164101200,0.0,0.0
2019-01-09 00:00:00-05:00,36.08579128285842,36.85859957931004,35.68984972880673,36.567604064941406,180396400,0.0,0.0
2019-01-10 00:00:00-05:00,36.374408734337045,36.72503447362774,35.98323491057878,36.684486389160156,143122800,0.0,0.0
2019-01-11 00:00:00-05:00,36.465036431002055,36.660621462294706,36.13826068090229,36.32430648803711,108092800,0.0,0.0
2019-01-14 00:00:00-05:00,35.98084307721351,36.0810213178373,35.59205323610921,35.778099060058594,129756800,0.0,0.0
2019-01-15 00:00:00-05:00,35.842498368694265,36.58668161697159,35.790023535594074,36.51035690307617,114843600,0.0,0.0
2019-01-16 00:00:00-05:00,36.51273051611671,37.18058886240788,36.49364843313294,36.95637893676758,122278800,0.0,0.0
2019-01-17 00:00:00-05:00,36.7798743430831,37.60515718796522,36.555664405590576,37.175819396972656,119284800,0.0,0.0
2019-01-18 00:00:00-05:00,37.56700416186809,37.657643177830934,37.204451737553185,37.40481185913086,135004000,0.0,0.0
2019-01-22 00:00:00-05:00,37.30701931736308,37.38334404012299,36.40302392903853,36.56521987915039,121576000,0.0,0.0
2019-01-23 00:00:00-05:00,36.76796298779607,37.00409978164385,36.1835880239302,36.713104248046875,92522400,0.0,0.0
2019-01-24 00:00:00-05:00,36.7584188843341,36.84667036346506,36.193126087459284,36.42210388183594,101766000,0.0,0.0
2019-01-25 00:00:00-05:00,37.08519383855514,37.71727581628737,36.80851261930045,37.62902069091797,134142000,0.0,0.0
2019-01-28 00:00:00-05:00,37.15913672562548,37.28793993647679,36.65109013037413,37.280784606933594,104768400,0.0,0.0
2019-01-29 00:00:00-05:00,37.26885403978137,37.7172740562397,36.75841996043398,36.89437484741211,166348800,0.0,0.0
2019-01-30 00:00:00-05:00,38.93849747119621,39.630205924517746,38.218164063991175,39.4155387878418,244439200,0.0,0.0
2019-01-31 00:00:00-05:00,39.62067432753475,40.30999901721812,39.25096650804929,39.69938659667969,162958400,0.0,0.0
2019-02-01 00:00:00-05:00,39.82339827812812,40.30520723700507,39.577718728407824,39.718448638916016,130672400,0.0,0.0
2019-02-04 00:00:00-05:00,39.930742207164776,40.94445495233008,39.89973335854342,40.84666061401367,125982000,0.0,0.0
2019-02-05 00:00:00-05:00,41.230679235310284,41.76019536344644,41.10903501542785,41.54552459716797,144406400,0.0,0.0
2019-02-06 00:00:00-05:00,41.65763186066964,41.87707407091184,41.2282975838094,41.55984115600586,112958400,0.0,0.0
2019-02-07 00:00:00-05:00,41.12095844643784,41.48828228416903,40.62960649164856,40.77272033691406,126966800,0.0,0.0
2019-02-08 00:00:00-05:00,40.480473835526816,40.880511204518456,40.34393223055581,40.82062530517578,95280000,0.1825,0.0
2019-02-11 00:00:00-05:00,40.97394734273682,41.01227520891015,40.542767986153166,40.58588409423828,83973600,0.0,0.0
2019-02-12 00:00:00-05:00,40.746370064007905,40.96195785381189,40.650550425648554,40.93560791015625,89134000,0.0,0.0
2019-02-13 00:00:00-05:00,41.05539053323618,41.31649226315777,40.70326103667732,40.765541076660156,89960800,0.0,0.0
2019-02-14 00:00:00-05:00,40.65294938715884,41.02423907430446,40.573899553885575,40.9140510559082,87342800,0.0,0.0
2019-02-15 00:00:00-05:00,41.021842566846736,41.12963645862106,40.6625271575021,40.823020935058594,98507200,0.0,0.0
2019-02-19 00:00:00-05:00,40.652958142272226,41.06736767097215,40.60025824207381,40.94519805908203,75891200,0.0,0.0
2019-02-20 00:00:00-05:00,41.00749005432538,41.51771934810376,40.95958204130491,41.20870590209961,104457600,0.0,0.0
2019-02-21 00:00:00-05:00,41.15360105511571,41.29013903910054,40.79428556916617,40.97633743286133,68998800,0.0,0.0
2019-02-22 00:00:00-05:00,41.10089150487306,41.441042979730874,41.052983515694336,41.43385696411133,75652800,0.0,0.0
2019-02-25 00:00:00-05:00,41.718917288617774,42.12853482753936,41.668611520693716,41.73568344116211,87493600,0.0,0.0
2019-02-26 00:00:00-05:00,41.61113526853311,41.99200885171948,41.481779631319185,41.75965118408203,68280800,0.0,0.0
2019-02-27 00:00:00-05:00,41.491360229083405,41.9201417853665,41.3763766370525,41.888999938964844,111341600,0.0,0.0
2019-02-28 00:00:00-05:00,41.75725524812944,41.8985851393733,41.42189190949821,41.476985931396484,112861600,0.0,0.0
2019-03-01 00:00:00-05:00,41.747662921340286,41.95606470668543,41.41469742681215,41.91294860839844,103544800,0.0,0.0
2019-03-04 00:00:00-05:00,42.08542092127852,42.57888021404128,41.67340558544547,42.123748779296875,109744800,0.0,0.0
2019-03-05 00:00:00-05:00,42.145306201775455,42.1596782345321,41.809942931822455,42.04709243774414,78949600,0.0,0.0
2019-03-06 00:00:00-05:00,41.84109442734036,42.037522000726845,41.66622856320968,41.8051643371582,83241600,0.0,0.0
2019-03-07 00:00:00-05:00,41.649447388331524,41.78598900406581,41.20629389135005,41.32127380371094,99185600,0.0,0.0
2019-03-08 00:00:00-05:00,40.79906991909989,41.457814854825195,40.60264240197744,41.41948699951172,95997600,0.0,0.0
2019-03-11 00:00:00-04:00,42.037521324569596,42.90706238931015,42.00398535589016,42.85436248779297,128044000,0.0,0.0
2019-03-12 00:00:00-04:00,43.11785274066941,43.75743378437187,42.96693908643046,43.335838317871094,129870400,0.0,0.0
2019-03-13 00:00:00-04:00,43.65682157214478,43.90834308589402,43.33822814208179,43.527469635009766,124130000,0.0,0.0
2019-03-14 00:00:00-04:00,44.05207070155969,44.09998235016081,43.73108312474761,44.011348724365234,94318000,0.0,0.0
2019-03-15 00:00:00-04:00,44.27964071675346,44.87370788563967,44.01374714575612,44.583858489990234,156171600,0.0,0.0
2019-03-18 00:00:00-04:00,44.50720669034818,45.127623807917495,44.50480891478156,45.03899383544922,104879200,0.0,0.0
2019-03-19 00:00:00-04:00,45.11804283392589,45.271350606371485,44.53594992962055,44.682071685791016,126585600,0.0,0.0
2019-03-20 00:00:00-04:00,44.61020774750013,45.391122295316464,44.250892314130574,45.07252883911133,124140800,0.0,0.0
2019-03-21 00:00:00-04:00,45.51808622135935,47.02960609542907,45.46778044568341,46.73257064819336,204136800,0.0,0.0
2019-03-22 00:00:00-04:00,46.792449161113716,47.35537812184152,45.70013085490152,45.764808654785156,169630800,0.0,0.0
2019-03-25 00:00:00-04:00,45.87499324991213,45.987579033660545,44.69883695875091,45.21146011352539,175381200,0.0,0.0
2019-03-26 00:00:00-04:00,45.91093032900251,46.20317383299277,44.21496108876492,44.74435043334961,199202000,0.0,0.0
2019-03-27 00:00:00-04:00,45.213869117448226,45.455806915813376,44.68687375810196,45.14679718017578,119393600,0.0,0.0
2019-03-28 00:00:00-04:00,45.261770497461804,45.407892265521994,44.92161896389378,45.2066764831543,83121600,0.0,0.0
2019-03-29 00:00:00-04:00,45.47257200189756,45.53245791503468,45.163558643228214,45.50131607055664,94256000,0.0,0.0
2019-04-01 00:00:00-04:00,45.906141613557615,45.91572175059921,45.12523068699291,45.810325622558594,111448000,0.0,0.0
2019-04-02 00:00:00-04:00,45.77438881230826,46.581653285633685,45.764808675909656,46.476253509521484,91062800,0.0,0.0
2019-04-03 00:00:00-04:00,46.29180631270182,47.07032310709396,46.26785048773917,46.79484939575195,93087200,0.0,0.0
2019-04-04 00:00:00-04:00,46.660697926775335,47.0391772671093,46.26545243450927,46.87628936767578,76457200,0.0,0.0
2019-04-05 00:00:00-04:00,47.05834807377388,47.21405363526623,46.933784355609184,47.19009780883789,74106400,0.0,0.0
2019-04-08 00:00:00-04:00,47.05115957437345,47.963820223892334,47.03199564527109,47.932682037353516,103526800,0.0,0.0
2019-04-09 00:00:00-04:00,47.98538322572627,48.59142833628125,47.72427788290095,47.78895568847656,143072800,0.0,0.0
2019-04-10 00:00:00-04:00,47.59253566158432,48.08599870310256,47.47276382391557,48.0572509765625,86781200,0.0,0.0
2019-04-11 00:00:00-04:00,48.11235416143788,48.148284254793175,47.535052960550644,47.65721893310547,83603200,0.0,0.0
2019-04-12 00:00:00-04:00,47.717088468629846,47.94226005670454,47.00085538268717,47.638038635253906,111042800,0.0,0.0
2019-04-15 00:00:00-04:00,47.56857559525886,47.87279703590652,47.432033968499184,47.72427749633789,70146400,0.0,0.0
2019-04-16 00:00:00-04:00,47.77938216460788,48.2369077977195,47.56379066789675,47.72907638549805,102785600,0.0,0.0
2019-04-17 00:00:00-04:00,47.79853248021393,48.71838276188199,47.57575866736756,48.65849685668945,115627200,0.0,0.0
2019-04-18 00:00:00-04:00,48.65609898447572,48.90282862096692,48.51237500538665,48.8333625793457,96783200,0.0,0.0
2019-04-22 00:00:00-04:00,48.586634897548564,49.09207210290908,48.469257203029855,48.993858337402344,77758000,0.0,0.0
2019-04-23 00:00:00-04:00,48.96991439683463,49.76520119568367,48.84295653457145,49.700523376464844,93292000,0.0,0.0
2019-04-24 00:00:00-04:00,49.67175976386105,49.94004741930995,49.59750183459538,49.62385177612305,70162400,0.0,0.0
2019-04-25 00:00:00-04:00,49.54480867165891,49.76758248967233,49.135187462377075,49.17351531982422,74172800,0.0,0.0
2019-04-26 00:00:00-04:00,49.08248664478764,49.10644246902589,48.41655566859494,48.93876266479492,74596400,0.0,0.0
2019-04-29 00:00:00-04:00,48.962713793993906,49.33879902670251,48.83336184923314,49.01301956176758,88818800,0.0,0.0
2019-04-30 00:00:00-04:00,48.641722926098915,48.72316687302299,47.69552643528151,48.0692138671875,186139600,0.0,0.0
2019-05-01 00:00:00-04:00,50.27542222183197,51.57614248143357,50.119716656894155,50.42873001098633,259309200,0.0,0.0
2019-05-02 00:00:00-04:00,50.26584113144174,50.938958236498166,49.856223516510624,50.100555419921875,127985200,0.0,0.0
2019-05-03 00:00:00-04:00,50.51735810702997,50.74492383406222,50.35925842735228,50.723365783691406,83569600,0.0,0.0
2019-05-06 00:00:00-04:00,48.93636743479356,50.02629170170755,48.747129571991984,49.94005584716797,129772400,0.0,0.0
2019-05-07 00:00:00-04:00,49.31724141689522,49.68613698164829,48.107545410712596,48.59381866455078,155054800,0.0,0.0
2019-05-08 00:00:00-04:00,48.363861349391236,49.187892088109535,48.32793126404143,48.6034049987793,105358000,0.0,0.0
2019-05-09 00:00:00-04:00,48.00454011821773,48.31115566025096,47.10864931624228,48.08119583129883,139634400,0.0,0.0
2019-05-10 00:00:00-04:00,47.4728247360462,47.816693222920144,46.35465865703237,47.41511154174805,164834800,0.1925,0.0
2019-05-13 00:00:00-04:00,45.137895491396044,45.563517867734376,43.96923004047758,44.659366607666016,229722400,0.0,0.0
2019-05-14 00:00:00-04:00,44.82529561783558,45.616427631860496,44.58482946936059,45.3663444519043,146118800,0.0,0.0
2019-05-15 00:00:00-04:00,44.79162407678541,46.10937735396515,44.731507548292626,45.9097900390625,106178800,0.0,0.0
2019-05-16 00:00:00-04:00,45.66691158374474,46.28250412709968,45.40961113128413,45.70779037475586,132125600,0.0,0.0
2019-05-17 00:00:00-04:00,44.95033059336452,45.90498139483426,44.90945179277733,45.448097229003906,131516400,0.0,0.0
2019-05-20 00:00:00-04:00,44.1303379041814,44.329925199368866,43.35122645095554,44.02693557739258,154449200,0.0,0.0
2019-05-21 00:00:00-04:00,44.53913489044487,45.20763040826336,44.414091481082465,44.87097930908203,113459200,0.0,0.0
2019-05-22 00:00:00-04:00,44.40447386509313,44.656964020759766,43.89709021351947,43.952396392822266,118994400,0.0,0.0
2019-05-23 00:00:00-04:00,43.23580591564947,43.41374848300139,42.7572770512826,43.20214080810547,146118800,0.0,0.0
2019-05-24 00:00:00-04:00,43.331985160408465,43.79848992414782,42.952048328798284,43.03621292114258,94858800,0.0,0.0
2019-05-28 00:00:00-04:00,43.02420240973007,43.42578043331544,42.78133292314651,42.858280181884766,111792800,0.0,0.0
2019-05-29 00:00:00-04:00,42.42303198586659,43.12759961775198,42.322036656878375,42.65388107299805,113924800,0.0,0.0
2019-05-30 00:00:00-04:00,42.790942207956036,43.098738525632164,42.48314589027991,42.87510681152344,84873600,0.0,0.0
2019-05-31 00:00:00-04:00,42.377337991615725,42.80056065810064,42.07916238847009,42.0984001159668,108174400,0.0,0.0
2019-06-03 00:00:00-04:00,42.225844159173256,42.78372354414095,40.9441595414999,41.67277145385742,161584400,0.0,0.0
2019-06-04 00:00:00-04:00,42.187381029952476,43.243027258834694,41.96615261704751,43.19733810424805,123872000,0.0,0.0
2019-06-05 00:00:00-04:00,44.313096206729206,44.4838287660272,43.55803273828841,43.894683837890625,119093600,0.0,0.0
